selling_price,year,km_driven,transmission_type,mileage,engine,max_power,seats,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol
9.2,2015.0,80000,1,15.4,2179.0,120.0,7.0,0,1,0,0,1,0,0,0
5.5,2013.0,60000,1,15.1,2179.0,140.0,7.0,0,1,0,0,1,0,0,0
6.35,2014.0,45000,1,22.32,1582.0,126.32,5.0,0,1,0,0,1,0,0,0
12.5,2017.0,50000,0,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
3.0,2018.0,12000,1,24.7,796.0,47.3,5.0,0,1,0,0,0,0,0,1
9.6,2018.0,12000,0,18.0,1497.0,117.6,5.0,0,1,0,0,0,0,0,1
7.5,2018.0,15000,1,24.3,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
2.49,2011.0,63000,1,16.47,1198.0,73.9,5.0,1,0,0,0,0,0,0,1
14.0,2018.0,30000,1,17.6,2179.0,153.86,7.0,0,1,0,0,1,0,0,0
2.5,2011.0,160800,1,20.0,1399.0,68.0,5.0,0,1,0,0,1,0,0,0
6.1,2014.0,120000,1,22.32,1582.0,126.32,5.0,0,1,0,0,1,0,0,0
1.65,2010.0,62821,1,18.2,998.0,67.1,5.0,1,0,0,0,0,0,0,1
5.45,2016.0,78247,1,21.7,1498.0,98.96,5.0,1,0,0,0,1,0,0,0
4.8,2013.0,113000,1,22.32,1582.0,126.3,5.0,0,1,0,0,1,0,0,0
3.95,2014.0,52000,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
4.95,2012.0,109000,1,12.99,2494.0,100.6,7.0,1,0,0,0,1,0,0,0
5.5,2017.0,15000,1,0.0,1498.0,99.0,5.0,0,1,0,0,1,0,0,0
4.7,2017.0,90000,1,18.9,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
2.0,2011.0,35000,1,16.84,1193.0,64.4,5.0,0,1,0,0,0,0,0,1
2.8,2010.0,90000,1,17.0,1896.0,105.0,5.0,0,1,0,0,1,0,0,0
1.49,2008.0,62001,1,14.4,1399.0,94.0,5.0,1,0,0,0,0,0,0,1
2.0,2011.0,98000,1,22.07,1199.0,73.9,5.0,1,0,0,0,1,0,0,0
6.99,2016.0,20000,1,21.19,1396.0,88.73,5.0,0,1,0,0,1,0,0,0
3.15,2010.0,57000,1,14.28,1798.0,138.03,5.0,1,0,0,0,0,0,0,1
3.4,2014.0,21717,1,20.51,998.0,67.04,5.0,0,1,0,0,0,0,0,1
5.0,2014.0,40000,1,20.45,1461.0,83.8,5.0,0,1,0,0,1,0,0,0
10.5,2017.0,50000,1,17.14,1497.0,117.6,5.0,0,1,0,0,0,0,0,1
6.0,2016.0,90000,1,19.6,1461.0,108.45,5.0,0,1,0,0,1,0,0,0
4.78,2017.0,90000,1,20.5,1248.0,91.72,5.0,0,1,0,0,1,0,0,0
4.91,2017.0,27876,1,20.4,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
28.9,2016.0,56000,0,12.63,1999.0,177.0,5.0,1,0,0,0,0,0,0,1
1.6,2008.0,57215,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
9.85,2019.0,5400,1,18.27,998.0,118.35,5.0,1,0,0,0,0,0,0,1
5.0,2014.0,60000,1,23.4,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
3.35,2017.0,24800,1,23.84,1199.0,84.0,5.0,0,1,0,0,0,0,0,1
0.85,2005.0,70000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
9.5,2016.0,59450,1,21.9,1498.0,98.6,7.0,1,0,0,0,1,0,0,0
7.4,2018.0,20000,0,17.1,1199.0,88.51,5.0,1,0,0,0,0,0,0,1
2.0,2010.0,90000,1,17.0,1405.0,71.0,5.0,0,1,0,0,1,0,0,0
3.75,2013.0,34553,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
8.1,2018.0,40000,1,24.3,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
1.73,2010.0,350000,1,16.47,1198.0,73.9,5.0,0,1,0,0,0,0,0,1
7.0,2017.0,50000,1,24.3,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
3.1,2016.0,70000,1,25.32,1198.0,77.0,6.0,0,1,0,0,1,0,0,0
8.5,2017.0,120000,1,15.4,1997.0,120.0,7.0,0,1,0,0,1,0,0,0
2.85,2013.0,90000,1,22.54,1396.0,88.76,5.0,0,1,0,0,1,0,0,0
4.5,2014.0,120000,1,23.4,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
11.0,2017.0,80000,1,19.67,1582.0,126.2,5.0,0,1,0,0,1,0,0,0
3.5,2011.0,155000,1,14.0,2498.0,112.0,7.0,0,1,0,0,1,0,0,0
10.8,2017.0,30000,1,15.4,1997.0,120.0,7.0,0,1,0,0,1,0,0,0
5.3,2014.0,66100,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
6.8,2017.0,50000,1,28.4,1248.0,74.02,5.0,0,1,0,0,1,0,0,0
10.25,2017.0,42000,1,15.4,1997.0,120.0,7.0,1,0,0,0,1,0,0,0
6.5,2017.0,55000,1,18.6,1197.0,81.83,5.0,0,1,0,0,0,0,0,1
1.94,2012.0,110699,1,20.36,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
6.86,2019.0,5000,0,21.4,1197.0,83.1,5.0,0,1,0,0,0,0,0,1
2.0,2016.0,50000,1,22.74,796.0,47.3,5.0,0,1,0,0,0,0,0,1
2.5,2010.0,44000,1,19.1,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
7.3,2018.0,90000,1,24.3,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
6.5,2016.0,55000,1,17.01,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
7.9,2017.0,45000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
6.2,2017.0,30000,1,21.4,1197.0,83.1,5.0,0,1,0,0,0,0,0,1
5.1,2013.0,50000,1,17.01,1591.0,121.3,5.0,0,1,0,0,0,0,0,1
1.15,2005.0,120000,1,0.0,1086.0,5.0,5.0,0,1,0,0,0,0,0,1
3.75,2013.0,20000,1,15.37,1196.0,73.0,5.0,0,1,0,0,0,0,0,1
5.25,2015.0,69000,1,19.01,1461.0,108.5,5.0,1,0,0,0,1,0,0,0
6.2,2017.0,19843,0,21.21,1197.0,81.8,5.0,0,0,1,0,0,0,0,1
2.7,2014.0,20000,1,19.09,1405.0,69.01,5.0,0,1,0,0,1,0,0,0
9.5,2011.0,30000,0,11.4,2953.0,153.86,7.0,0,1,0,0,1,0,0,0
14.5,2017.0,52300,1,13.68,2393.0,147.51,7.0,1,0,0,0,1,0,0,0
8.45,2016.0,40000,0,18.0,1497.0,117.3,5.0,0,1,0,0,0,0,0,1
3.9,2014.0,61500,1,23.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
3.95,2015.0,59000,1,18.0,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
4.5,2018.0,40000,1,18.9,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
17.0,2013.0,60000,0,17.68,1968.0,174.33,5.0,0,1,0,0,1,0,0,0
3.25,2013.0,61000,1,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
3.5,2016.0,70000,1,25.32,1198.0,77.0,6.0,0,1,0,0,1,0,0,0
6.5,2013.0,63000,1,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
12.5,2012.0,58000,1,12.3,1796.0,185.0,5.0,1,0,0,0,0,0,0,1
2.2,2013.0,40000,1,19.0,998.0,67.1,5.0,0,1,0,0,0,0,0,1
3.5,2015.0,49000,1,17.21,1493.0,100.0,7.0,0,1,0,0,1,0,0,0
7.5,2017.0,22000,1,28.4,1248.0,74.02,5.0,0,1,0,0,1,0,0,0
2.99,2010.0,57977,1,17.0,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
3.78,2016.0,70000,1,24.4,1120.0,71.0,5.0,0,1,0,0,1,0,0,0
70.0,2018.0,13000,0,12.19,1997.0,237.36,4.0,1,0,0,0,0,0,0,1
13.25,2012.0,67000,0,17.33,1998.0,189.08,4.0,1,0,0,0,0,0,0,1
5.24,2014.0,48242,1,20.77,1248.0,88.76,7.0,1,0,0,0,1,0,0,0
1.69,2012.0,68000,1,20.0,1399.0,68.05,5.0,1,0,0,0,1,0,0,0
5.0,2014.0,40000,1,20.77,1248.0,88.8,7.0,0,1,0,0,1,0,0,0
20.0,2012.0,98000,0,12.07,2967.0,241.4,7.0,1,0,0,0,1,0,0,0
3.8,2013.0,113450,1,23.4,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
4.0,2018.0,80000,0,20.51,998.0,67.0,5.0,0,1,0,0,0,0,0,1
5.65,2020.0,1000,0,20.3,1086.0,68.0,5.0,1,0,0,0,0,0,0,1
3.35,2015.0,20292,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
3.0,2010.0,67900,1,12.05,2179.0,120.0,7.0,1,0,0,0,1,0,0,0
2.0,2012.0,70000,1,25.44,936.0,57.6,5.0,0,1,0,0,1,0,0,0
10.51,2015.0,40000,1,15.4,1997.0,120.0,7.0,1,0,0,0,1,0,0,0
5.1,2017.0,60000,1,24.0,1186.0,73.97,5.0,0,1,0,0,1,0,0,0
3.7,2018.0,25000,0,24.04,999.0,67.0,5.0,0,1,0,0,0,0,0,1
2.0,2006.0,70000,1,18.9,998.0,67.1,5.0,0,1,0,0,0,0,0,1
6.25,2018.0,21000,1,27.39,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
12.9,2018.0,39000,1,16.36,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
8.9,2017.0,30000,1,15.8,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
4.2,2012.0,61000,1,22.32,1582.0,126.3,5.0,1,0,0,0,1,0,0,0
5.0,2017.0,5743,1,20.4,1197.0,83.11,5.0,0,0,1,0,0,0,0,1
7.5,2017.0,44000,1,20.45,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
6.0,2018.0,24200,1,18.9,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
5.9,2017.0,57000,1,27.39,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
1.9,2011.0,58000,1,20.36,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
5.0,2017.0,15000,1,19.44,1198.0,67.0,7.0,0,1,0,0,0,0,0,1
4.5,2017.0,10000,1,23.1,998.0,67.04,5.0,0,1,0,0,0,0,0,1
5.5,2016.0,70000,1,17.45,1493.0,100.0,7.0,0,1,0,0,1,0,0,0
1.7,2011.0,65000,1,18.6,1199.0,79.4,5.0,1,0,0,0,0,0,0,1
6.5,2015.0,100000,1,15.1,2179.0,140.0,7.0,0,1,0,0,1,0,0,0
82.5,2020.0,2000,0,11.29,2998.0,335.0,2.0,1,0,0,0,0,0,0,1
5.0,2020.0,10000,1,20.52,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
5.0,2015.0,10000,0,16.9,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
1.4,2009.0,43000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
3.49,2013.0,64000,1,18.0,1198.0,86.7,5.0,1,0,0,1,0,0,0,0
3.25,2014.0,30000,1,20.51,998.0,67.06,5.0,0,1,0,0,0,0,0,1
4.35,2014.0,63000,1,17.8,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
4.55,2018.0,28000,1,31.79,998.0,58.33,5.0,1,0,0,1,0,0,0,0
62.0,2018.0,25000,0,9.17,2995.0,335.25,7.0,0,1,0,0,0,0,0,1
7.55,2017.0,32226,1,17.8,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
6.5,2013.0,63432,0,13.73,1995.0,148.0,5.0,1,0,0,0,1,0,0,0
40.0,2018.0,8000,0,16.6,1798.0,177.0,4.0,1,0,0,0,0,0,0,1
2.5,2013.0,80000,1,19.4,1198.0,86.8,5.0,0,1,0,0,0,0,0,1
2.45,2014.0,65000,1,23.95,998.0,67.05,5.0,0,1,0,0,0,0,0,1
13.5,2019.0,14000,1,20.8,1493.0,113.4,5.0,1,0,0,0,1,0,0,0
2.15,2013.0,90760,1,19.09,1396.0,69.0,5.0,0,1,0,0,1,0,0,0
4.0,2016.0,80000,1,19.09,1405.0,69.01,5.0,0,1,0,0,1,0,0,0
3.1,2018.0,15000,0,24.04,999.0,67.0,5.0,0,1,0,0,0,0,0,1
12.35,2012.0,85000,0,0.0,2694.0,163.05,7.0,1,0,0,0,0,0,0,1
12.65,2018.0,12851,1,20.37,1461.0,108.45,5.0,0,1,0,0,1,0,0,0
55.0,2018.0,30000,0,14.28,1998.0,254.7,4.0,0,1,0,0,0,0,0,1
92.0,2016.0,80000,0,9.0,4461.0,285.4,8.0,1,0,0,0,0,0,0,1
6.75,2018.0,32000,1,19.3,1248.0,73.9,5.0,1,0,0,0,1,0,0,0
5.0,2019.0,30000,1,20.52,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
3.0,2010.0,25000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
14.5,2016.0,35000,0,15.4,2179.0,120.0,7.0,0,1,0,0,1,0,0,0
5.3,2013.0,140000,1,12.05,2179.0,120.0,8.0,0,1,0,0,1,0,0,0
5.75,2014.0,65597,1,22.7,1498.0,89.84,5.0,0,0,1,0,1,0,0,0
2.4,2012.0,61785,1,17.0,1086.0,5.0,5.0,1,0,0,1,0,0,0,0
5.5,2017.0,35000,1,18.6,1197.0,81.83,5.0,0,1,0,0,0,0,0,1
5.0,2014.0,160000,1,26.21,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
6.43,2020.0,7124,1,21.01,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
10.0,2019.0,15000,1,18.1,999.0,123.24,5.0,0,1,0,0,0,0,0,1
6.11,2018.0,22979,1,25.4,1186.0,73.97,5.0,1,0,0,0,1,0,0,0
3.1,2014.0,150000,1,23.59,1364.0,67.04,5.0,0,1,0,0,1,0,0,0
5.5,2016.0,34000,1,18.9,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
3.5,2015.0,42000,1,21.64,1461.0,84.8,5.0,1,0,0,0,1,0,0,0
3.0,2011.0,280000,1,20.54,1598.0,103.6,5.0,0,1,0,0,1,0,0,0
4.7,2018.0,40000,1,20.3,1199.0,84.0,5.0,0,1,0,0,0,0,0,1
5.25,2014.0,77000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
4.69,2017.0,15000,1,19.44,1198.0,67.0,7.0,0,1,0,0,0,0,0,1
2.1,2012.0,60000,1,20.92,998.0,67.1,5.0,0,1,0,0,0,0,0,1
2.0,2013.0,120000,1,22.74,796.0,47.3,5.0,0,1,0,0,0,0,0,1
4.0,2019.0,2500,1,23.01,999.0,67.0,5.0,0,1,0,0,0,0,0,1
21.5,2013.0,50000,0,16.36,2179.0,187.7,5.0,1,0,0,0,1,0,0,0
3.4,2016.0,46500,1,23.1,998.0,67.04,5.0,0,1,0,0,0,0,0,1
0.95,2005.0,5000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
20.5,2015.0,69000,0,15.73,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
3.81,2012.0,68000,1,22.9,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
7.75,2011.0,45000,0,14.94,2143.0,204.0,5.0,1,0,0,0,1,0,0,0
7.0,2017.0,20000,1,28.4,1248.0,74.02,5.0,0,1,0,0,1,0,0,0
6.75,2017.0,106000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
6.7,2015.0,28000,0,18.0,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
10.5,2018.0,50000,1,16.0,2179.0,140.0,7.0,0,1,0,0,1,0,0,0
3.15,2014.0,70000,1,21.64,1461.0,84.8,5.0,1,0,0,0,1,0,0,0
79.0,2019.0,19000,0,13.38,2993.0,265.0,5.0,0,1,0,0,1,0,0,0
3.6,2011.0,55000,1,17.0,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
4.0,2017.0,53000,1,25.83,1498.0,99.0,5.0,0,1,0,0,1,0,0,0
4.7,2014.0,89000,1,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
3.04,2018.0,22000,1,24.7,796.0,47.3,5.0,0,1,0,0,0,0,0,1
5.25,2018.0,90000,1,22.95,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
4.9,2014.0,69000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
8.64,2016.0,155000,1,15.4,1997.0,120.0,7.0,0,1,0,0,1,0,0,0
4.8,2013.0,85000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
3.5,2016.0,50000,1,19.1,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
5.75,2019.0,3600,0,20.52,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
28.5,2018.0,15000,0,17.9,2143.0,136.0,5.0,1,0,0,0,1,0,0,0
6.86,2019.0,5000,0,21.4,1197.0,83.1,5.0,0,1,0,0,0,0,0,1
0.55,2002.0,80000,1,0.0,999.0,5.0,5.0,0,1,0,0,0,0,0,1
3.0,2007.0,40000,1,15.0,1586.0,104.68,5.0,0,1,0,0,0,0,0,1
1.03,2000.0,120000,1,18.5,796.0,53.0,5.0,0,1,0,0,0,0,0,1
7.8,2015.0,143000,1,12.99,2494.0,100.0,7.0,1,0,0,0,1,0,0,0
34.9,2018.0,24000,0,17.68,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
235.0,2012.0,15000,0,10.1,6752.0,505.0,5.0,1,0,0,0,0,0,0,1
16.99,2019.0,28000,1,17.41,1956.0,167.68,5.0,1,0,0,0,1,0,0,0
2.75,2016.0,65000,1,18.5,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
8.0,2019.0,44000,1,28.4,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
6.8,2018.0,10000,0,21.4,1197.0,83.1,5.0,0,1,0,0,0,0,0,1
12.0,2010.0,200000,1,11.5,2982.0,171.0,7.0,0,1,0,0,1,0,0,0
5.25,2012.0,187031,1,12.99,2494.0,100.0,8.0,1,0,0,0,1,0,0,0
9.55,2019.0,22346,1,17.0,1497.0,121.36,5.0,1,0,0,0,0,0,0,1
3.5,2012.0,120000,1,21.9,1396.0,90.0,5.0,0,1,0,0,1,0,0,0
8.0,2020.0,1000,1,17.03,1462.0,103.26,5.0,1,0,0,0,0,0,0,1
0.75,2005.0,56700,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
8.25,2015.0,170000,1,16.0,2179.0,140.0,7.0,0,1,0,0,1,0,0,0
14.76,2019.0,60000,1,17.3,1497.0,121.0,8.0,0,1,0,0,1,0,0,0
6.7,2018.0,40000,0,18.2,1199.0,88.7,5.0,1,0,0,0,0,0,0,1
1.8,2012.0,28000,1,19.7,796.0,46.3,5.0,1,0,0,0,0,0,0,1
3.5,2014.0,85000,1,16.95,1498.0,97.6,5.0,0,1,0,0,0,0,0,1
4.9,2017.0,35000,1,18.9,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
5.5,2017.0,20000,1,21.4,1197.0,83.1,5.0,0,1,0,0,0,0,0,1
3.5,2014.0,40000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
2.45,2009.0,65000,1,14.53,1798.0,138.1,5.0,1,0,0,0,0,0,0,1
15.0,2019.0,35000,1,13.68,2393.0,147.8,8.0,0,1,0,0,1,0,0,0
2.5,2013.0,54417,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,0,1
1.9,2012.0,74000,1,20.0,1399.0,68.05,5.0,1,0,0,0,1,0,0,0
4.0,2017.0,47592,1,17.0,1198.0,73.75,5.0,1,0,0,0,0,0,0,1
4.6,2014.0,46500,1,20.45,1461.0,83.8,5.0,0,1,0,0,1,0,0,0
6.5,2019.0,8000,0,21.21,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
7.0,2016.0,120000,1,28.09,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
1.2,2013.0,100000,1,16.2,995.0,62.1,5.0,0,1,0,0,0,0,0,1
38.5,2016.0,48500,0,17.9,2143.0,201.15,5.0,1,0,0,0,1,0,0,0
4.55,2017.0,34000,1,20.4,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
2.35,2013.0,55000,1,0.0,1086.0,62.0,5.0,1,0,0,0,0,0,0,1
1.6,2012.0,88157,1,19.09,1396.0,69.0,5.0,0,1,0,0,1,0,0,0
3.65,2014.0,54000,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
5.55,2016.0,163000,1,23.59,1364.0,67.05,5.0,0,1,0,0,1,0,0,0
4.7,2014.0,11275,1,19.1,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
3.25,2013.0,58000,1,21.1,1248.0,73.9,5.0,1,0,0,0,1,0,0,0
29.5,2018.0,35000,0,12.9,2755.0,174.5,7.0,1,0,0,0,1,0,0,0
8.0,2015.0,19000,1,20.45,1461.0,83.8,5.0,0,1,0,0,1,0,0,0
4.0,2012.0,48000,1,22.9,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
5.5,2015.0,68000,1,19.87,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
15.19,2019.0,23000,0,13.9,1799.0,130.2,5.0,1,0,0,0,0,0,0,1
7.4,2018.0,31500,0,28.4,1248.0,74.02,5.0,0,1,0,0,1,0,0,0
1.25,2013.0,120000,1,19.1,1405.0,70.0,5.0,0,1,0,0,1,0,0,0
2.71,2011.0,63000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
4.25,2011.0,63000,0,10.0,2393.0,175.6,5.0,1,0,0,0,0,0,0,1
4.75,2018.0,60000,1,23.5,909.0,45.0,8.0,0,1,0,0,1,0,0,0
3.25,2013.0,73000,1,25.8,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
6.0,2020.0,10000,0,20.7,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
3.0,2013.0,208000,1,25.8,1498.0,98.6,5.0,0,1,0,0,1,0,0,0
3.0,2010.0,30000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
3.45,2016.0,83000,1,26.6,998.0,58.16,5.0,1,0,0,1,0,0,0,0
9.0,2018.0,60000,1,15.4,2523.0,75.0,7.0,0,1,0,0,1,0,0,0
10.25,2016.0,83000,1,16.0,1997.0,140.0,7.0,1,0,0,0,1,0,0,0
14.5,2017.0,58132,1,12.4,2499.0,134.0,5.0,1,0,0,0,1,0,0,0
4.0,2015.0,34000,1,20.4,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
3.67,2014.0,45120,1,25.8,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
5.35,2019.0,15000,0,18.9,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
8.05,2019.0,15000,1,19.34,1462.0,103.0,7.0,0,1,0,0,0,0,0,1
14.88,2020.0,1000,1,15.81,1451.0,141.0,5.0,1,0,0,0,0,0,0,1
2.5,2012.0,64000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
7.0,2011.0,98000,0,14.21,2143.0,203.0,5.0,1,0,0,0,1,0,0,0
6.75,2016.0,65000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
4.25,2015.0,84000,1,28.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
2.6,2015.0,33000,1,22.74,796.0,47.3,5.0,0,1,0,0,0,0,0,1
3.0,2014.0,57368,1,19.1,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
7.0,2016.0,55670,1,17.8,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
5.6,2017.0,50000,1,27.39,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
1.55,2006.0,148000,1,16.8,1493.0,110.0,5.0,0,1,0,0,1,0,0,0
59.75,2016.0,47000,0,15.15,2967.0,240.0,5.0,1,0,0,0,1,0,0,0
8.0,2019.0,18000,1,19.01,1462.0,103.26,7.0,1,0,0,0,0,0,0,1
7.5,2011.0,52420,0,22.69,1995.0,190.0,5.0,1,0,0,0,1,0,0,0
3.5,2015.0,10000,1,18.9,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
13.8,2016.0,40000,1,13.68,2393.0,147.8,8.0,0,1,0,0,1,0,0,0
2.65,2015.0,55000,1,18.6,1199.0,76.8,5.0,1,0,0,0,0,0,0,1
10.0,2015.0,50000,1,15.4,2179.0,120.0,7.0,0,1,0,0,1,0,0,0
7.0,2018.0,50000,1,17.5,1373.0,91.1,7.0,0,1,0,0,0,0,0,1
2.3,2009.0,76963,1,17.5,1298.0,85.8,5.0,0,1,0,0,0,0,0,1
28.0,2016.0,52890,0,18.12,1995.0,190.0,5.0,1,0,0,0,1,0,0,0
3.5,2016.0,45000,1,30.46,796.0,47.3,5.0,1,0,0,1,0,0,0,0
4.0,2017.0,63000,1,19.1,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
8.25,2018.0,25000,1,27.39,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
3.25,2018.0,10103,1,25.17,799.0,53.3,5.0,1,0,0,0,0,0,0,1
1.5,2008.0,55000,1,14.7,1198.0,70.0,5.0,1,0,0,0,0,0,0,1
16.75,2014.0,24000,0,17.05,1995.0,184.0,5.0,1,0,0,0,1,0,0,0
8.0,2014.0,47240,1,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
4.0,2019.0,30000,1,23.1,998.0,67.04,5.0,0,1,0,0,0,0,0,1
17.5,2018.0,58000,1,13.68,2393.0,147.51,7.0,1,0,0,0,1,0,0,0
19.25,2016.0,56000,0,17.9,2143.0,136.0,5.0,1,0,0,0,1,0,0,0
12.0,2013.0,65000,0,16.55,1968.0,147.51,5.0,1,0,0,0,1,0,0,0
5.35,2015.0,35213,1,22.54,1396.0,88.73,5.0,1,0,0,0,1,0,0,0
3.56,2015.0,35000,1,18.9,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
5.5,2012.0,92000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
3.6,2018.0,34500,1,21.94,1196.0,61.7,5.0,1,0,0,1,0,0,0,0
7.0,2017.0,50000,1,24.52,1248.0,88.5,7.0,0,1,0,0,1,0,0,0
3.9,2016.0,30000,1,18.9,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
12.45,2012.0,51000,0,12.55,2982.0,168.7,7.0,1,0,0,0,1,0,0,0
11.5,2017.0,60000,0,16.0,2179.0,140.0,7.0,0,1,0,0,1,0,0,0
1.8,2011.0,83000,1,18.9,998.0,67.1,5.0,1,0,0,0,0,0,0,1
4.25,2014.0,70000,1,15.0,1598.0,103.52,5.0,1,0,0,0,0,0,0,1
6.5,2019.0,50000,1,19.0,1194.0,94.68,5.0,0,1,0,0,0,0,0,1
3.22,2016.0,110000,1,17.57,1193.0,88.7,5.0,0,1,0,0,0,0,0,1
4.0,2012.0,60000,1,22.9,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
2.75,2009.0,51000,1,17.0,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
5.51,2015.0,45665,1,19.87,1461.0,83.14,5.0,1,0,0,0,1,0,0,0
1.7,2011.0,40000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
2.35,2010.0,100000,1,13.14,1798.0,157.8,5.0,0,1,0,0,0,0,0,1
7.0,2011.0,160000,0,14.84,2143.0,170.0,5.0,0,1,0,0,1,0,0,0
2.5,2014.0,70000,1,23.95,998.0,67.05,5.0,0,1,0,0,0,0,0,1
3.5,2013.0,70000,1,18.6,1197.0,85.8,5.0,0,1,0,0,0,0,0,1
